timestamp,station_name,input_count,output_count,line_number,crowed_time_rate,is_crowed_station,is_weekend,is_holiday
2024-01-01 06:42:00,Heravi,10,10,Line3,0.8,False,0,0
2024-01-01 06:48:00,Ghaem,0,11,Line3,0.8,False,0,0
2024-01-01 06:18:00,Azadi,41,0,Line4,0.8,False,0,0
2024-01-01 06:24:00,Theather,13,18,Line4,0.8,True,0,0
2024-01-01 06:30:00,ferdowsi,12,13,Line4,0.8,False,0,0
2024-01-01 06:36:00,Dowlat,19,18,Line4,0.8,True,0,0
2024-01-01 06:42:00,Shemiran,13,9,Line4,0.8,False,0,0
2024-01-01 06:48:00,Booali,0,40,Line4,0.8,False,0,0
2024-01-01 06:24:00,Tajrish,35,0,Line1,0.8,True,0,0
2024-01-01 06:30:00,Shariati,13,12,Line1,0.8,False,0,0
2024-01-01 06:36:00,Beheshti,15,22,Line1,0.8,False,0,0
2024-01-01 06:42:00,Dowlat,13,11,Line1,0.8,True,0,0
2024-01-01 06:48:00,Mohamadieh,10,10,Line1,0.8,True,0,0
2024-01-01 06:54:00,Kahrizak,0,31,Line1,0.8,False,0,0
2024-01-01 06:24:00,Sanat,50,0,Line2,0.8,False,0,0
2024-01-01 06:30:00,Valiasr,19,13,Line2,0.8,True,0,0
2024-01-01 06:36:00,Theather,15,13,Line2,0.8,True,0,0
2024-01-01 06:42:00,Mohamadieh,6,21,Line2,0.8,True,0,0
2024-01-01 06:48:00,Heravi,9,8,Line2,0.8,False,0,0
2024-01-01 06:54:00,Basij,0,44,Line2,0.8,False,0,0
2024-01-01 06:24:00,Sattari,38,0,Line3,0.8,False,0,0
2024-01-01 06:30:00,Valiasr,6,12,Line3,0.8,True,0,0
2024-01-01 06:36:00,Jahad,11,12,Line3,0.8,False,0,0
2024-01-01 06:42:00,Beheshti,19,11,Line3,0.8,False,0,0
2024-01-01 06:48:00,Heravi,12,12,Line3,0.8,False,0,0
2024-01-01 06:54:00,Ghaem,0,39,Line3,0.8,False,0,0
2024-01-01 06:24:00,Azadi,37,0,Line4,0.8,False,0,0
2024-01-01 06:30:00,Theather,15,17,Line4,0.8,True,0,0
2024-01-01 06:36:00,ferdowsi,5,5,Line4,0.8,False,0,0
2024-01-01 06:42:00,Dowlat,11,14,Line4,0.8,True,0,0
2024-01-01 06:48:00,Shemiran,11,9,Line4,0.8,False,0,0
2024-01-01 06:54:00,Booali,0,34,Line4,0.8,False,0,0
2024-01-01 06:30:00,Tajrish,33,0,Line1,0.8,True,0,0
2024-01-01 06:36:00,Shariati,17,11,Line1,0.8,False,0,0
2024-01-01 06:42:00,Beheshti,14,14,Line1,0.8,False,0,0
2024-01-01 06:48:00,Dowlat,19,17,Line1,0.8,True,0,0
2024-01-01 06:54:00,Mohamadieh,16,13,Line1,0.8,True,0,0
2024-01-01 07:00:00,Kahrizak,0,44,Line1,0.8,False,0,0
2024-01-01 06:30:00,Sanat,33,0,Line2,0.8,False,0,0
2024-01-01 06:36:00,Valiasr,9,25,Line2,0.8,True,0,0
2024-01-01 06:42:00,Theather,19,10,Line2,0.8,True,0,0
2024-01-01 06:48:00,Mohamadieh,12,18,Line2,0.8,True,0,0
2024-01-01 06:54:00,Heravi,11,5,Line2,0.8,False,0,0
2024-01-01 07:00:00,Basij,0,26,Line2,0.8,False,0,0
2024-01-01 06:30:00,Sattari,42,0,Line3,0.8,False,0,0
2024-01-01 06:36:00,Valiasr,12,17,Line3,0.8,True,0,0
2024-01-01 06:42:00,Jahad,12,16,Line3,0.8,False,0,0
2024-01-01 06:48:00,Beheshti,11,18,Line3,0.8,False,0,0
2024-01-01 06:54:00,Heravi,4,10,Line3,0.8,False,0,0
2024-01-01 07:00:00,Ghaem,0,20,Line3,0.8,False,0,0
2024-01-01 06:30:00,Azadi,44,0,Line4,0.8,False,0,0
2024-01-01 06:36:00,Theather,13,7,Line4,0.8,True,0,0
2024-01-01 06:42:00,ferdowsi,10,3,Line4,0.8,False,0,0
2024-01-01 06:48:00,Dowlat,19,22,Line4,0.8,True,0,0
2024-01-01 06:54:00,Shemiran,9,7,Line4,0.8,False,0,0
2024-01-01 07:00:00,Booali,0,56,Line4,0.8,False,0,0
2024-01-01 06:36:00,Tajrish,29,0,Line1,0.8,True,0,0
2024-01-01 06:42:00,Shariati,15,10,Line1,0.8,False,0,0
2024-01-01 06:48:00,Beheshti,11,20,Line1,0.8,False,0,0
2024-01-01 06:54:00,Dowlat,14,10,Line1,0.8,True,0,0
2024-01-01 07:00:00,Mohamadieh,13,22,Line1,0.8,True,0,0
2024-01-01 07:06:00,Kahrizak,0,20,Line1,0.8,False,0,0
2024-01-01 06:36:00,Sanat,26,0,Line2,0.8,False,0,0
2024-01-01 06:42:00,Valiasr,17,17,Line2,0.8,True,0,0
2024-01-01 06:48:00,Theather,13,9,Line2,0.8,True,0,0
2024-01-01 06:54:00,Mohamadieh,15,26,Line2,0.8,True,0,0
2024-01-01 07:00:00,Heravi,11,15,Line2,0.8,False,0,0
2024-01-01 07:06:00,Basij,0,15,Line2,0.8,False,0,0
2024-01-01 06:36:00,Sattari,29,0,Line3,0.8,False,0,0
2024-01-01 06:42:00,Valiasr,9,20,Line3,0.8,True,0,0
2024-01-01 06:48:00,Jahad,13,11,Line3,0.8,False,0,0
2024-01-01 06:54:00,Beheshti,18,20,Line3,0.8,False,0,0
2024-01-01 07:00:00,Heravi,12,3,Line3,0.8,False,0,0
2024-01-01 07:06:00,Ghaem,0,27,Line3,0.8,False,0,0
2024-01-01 06:36:00,Azadi,28,0,Line4,0.8,False,0,0
2024-01-01 06:42:00,Theather,16,17,Line4,0.8,True,0,0
2024-01-01 06:48:00,ferdowsi,17,7,Line4,0.8,False,0,0
2024-01-01 06:54:00,Dowlat,4,21,Line4,0.8,True,0,0
2024-01-01 07:00:00,Shemiran,17,3,Line4,0.8,False,0,0
2024-01-01 07:06:00,Booali,0,34,Line4,0.8,False,0,0
2024-01-01 06:42:00,Tajrish,33,0,Line1,0.8,True,0,0
2024-01-01 06:48:00,Shariati,13,8,Line1,0.8,False,0,0
2024-01-01 06:54:00,Beheshti,11,23,Line1,0.8,False,0,0
2024-01-01 07:00:00,Dowlat,8,22,Line1,0.8,True,0,0
2024-01-01 07:06:00,Mohamadieh,13,12,Line1,0.8,True,0,0
2024-01-01 07:12:00,Kahrizak,0,13,Line1,0.8,False,0,0
2024-01-01 06:42:00,Sanat,36,0,Line2,0.8,False,0,0
2024-01-01 06:48:00,Valiasr,10,25,Line2,0.8,True,0,0
2024-01-01 06:54:00,Theather,9,21,Line2,0.8,True,0,0
2024-01-01 07:00:00,Mohamadieh,10,9,Line2,0.8,True,0,0
2024-01-01 07:06:00,Heravi,13,6,Line2,0.8,False,0,0
2024-01-01 07:12:00,Basij,0,17,Line2,0.8,False,0,0
2024-01-01 06:42:00,Sattari,50,0,Line3,0.8,False,0,0
2024-01-01 06:48:00,Valiasr,6,18,Line3,0.8,True,0,0
2024-01-01 06:54:00,Jahad,8,11,Line3,0.8,False,0,0
2024-01-01 07:00:00,Beheshti,10,10,Line3,0.8,False,0,0
2024-01-01 07:06:00,Heravi,8,21,Line3,0.8,False,0,0
2024-01-01 07:12:00,Ghaem,0,22,Line3,0.8,False,0,0
2024-01-01 06:42:00,Azadi,32,0,Line4,0.8,False,0,0
2024-01-01 06:48:00,Theather,11,19,Line4,0.8,True,0,0
2024-01-01 06:54:00,ferdowsi,15,15,Line4,0.8,False,0,0
2024-01-01 07:00:00,Dowlat,11,13,Line4,0.8,True,0,0
2024-01-01 07:06:00,Shemiran,14,10,Line4,0.8,False,0,0
2024-01-01 07:12:00,Booali,0,26,Line4,0.8,False,0,0
2024-01-01 06:48:00,Tajrish,35,0,Line1,0.8,True,0,0
2024-01-01 06:54:00,Shariati,11,2,Line1,0.8,False,0,0
2024-01-01 07:00:00,Beheshti,11,12,Line1,0.8,False,0,0
2024-01-01 07:06:00,Dowlat,17,18,Line1,0.8,True,0,0
2024-01-01 07:12:00,Mohamadieh,5,25,Line1,0.8,True,0,0
2024-01-01 07:18:00,Kahrizak,0,22,Line1,0.8,False,0,0
2024-01-01 06:48:00,Sanat,45,0,Line2,0.8,False,0,0
2024-01-01 06:54:00,Valiasr,20,17,Line2,0.8,True,0,0
2024-01-01 07:00:00,Theather,15,13,Line2,0.8,True,0,0
2024-01-01 07:06:00,Mohamadieh,15,27,Line2,0.8,True,0,0
2024-01-01 07:12:00,Heravi,9,6,Line2,0.8,False,0,0
2024-01-01 07:18:00,Basij,0,41,Line2,0.8,False,0,0
2024-01-01 06:48:00,Sattari,25,0,Line3,0.8,False,0,0
2024-01-01 06:54:00,Valiasr,12,18,Line3,0.8,True,0,0
2024-01-01 07:00:00,Jahad,8,10,Line3,0.8,False,0,0
2024-01-01 07:06:00,Beheshti,8,13,Line3,0.8,False,0,0
2024-01-01 07:12:00,Heravi,10,8,Line3,0.8,False,0,0
2024-01-01 07:18:00,Ghaem,0,14,Line3,0.8,False,0,0
2024-01-01 06:48:00,Azadi,43,0,Line4,0.8,False,0,0
2024-01-01 06:54:00,Theather,9,9,Line4,0.8,True,0,0
2024-01-01 07:00:00,ferdowsi,13,23,Line4,0.8,False,0,0
2024-01-01 07:06:00,Dowlat,13,17,Line4,0.8,True,0,0
2024-01-01 07:12:00,Shemiran,17,9,Line4,0.8,False,0,0
2024-01-01 07:18:00,Booali,0,37,Line4,0.8,False,0,0
2024-01-01 06:54:00,Tajrish,37,0,Line1,0.8,True,0,0
2024-01-01 07:00:00,Shariati,14,7,Line1,0.8,False,0,0
2024-01-01 07:06:00,Beheshti,14,25,Line1,0.8,False,0,0
2024-01-01 07:12:00,Dowlat,9,11,Line1,0.8,True,0,0
2024-01-01 07:18:00,Mohamadieh,11,22,Line1,0.8,True,0,0
2024-01-01 07:24:00,Kahrizak,0,20,Line1,0.8,False,0,0
2024-01-01 06:54:00,Sanat,28,0,Line2,0.8,False,0,0
2024-01-01 07:00:00,Valiasr,13,13,Line2,0.8,True,0,0
2024-01-01 07:06:00,Theather,15,18,Line2,0.8,True,0,0
2024-01-01 07:12:00,Mohamadieh,5,16,Line2,0.8,True,0,0
2024-01-01 07:18:00,Heravi,10,8,Line2,0.8,False,0,0
2024-01-01 07:24:00,Basij,0,16,Line2,0.8,False,0,0
2024-01-01 06:54:00,Sattari,43,0,Line3,0.8,False,0,0
2024-01-01 07:00:00,Valiasr,13,25,Line3,0.8,True,0,0
2024-01-01 07:06:00,Jahad,15,7,Line3,0.8,False,0,0
2024-01-01 07:12:00,Beheshti,13,16,Line3,0.8,False,0,0
2024-01-01 07:18:00,Heravi,16,7,Line3,0.8,False,0,0
2024-01-01 07:24:00,Ghaem,0,45,Line3,0.8,False,0,0
2024-01-01 06:54:00,Azadi,29,0,Line4,0.8,False,0,0
2024-01-01 07:00:00,Theather,6,16,Line4,0.8,True,0,0
2024-01-01 07:06:00,ferdowsi,7,10,Line4,0.8,False,0,0
2024-01-01 07:12:00,Dowlat,15,7,Line4,0.8,True,0,0
2024-01-01 07:18:00,Shemiran,14,11,Line4,0.8,False,0,0
2024-01-01 07:24:00,Booali,0,27,Line4,0.8,False,0,0
2024-01-01 07:00:00,Tajrish,40,0,Line1,0.8,True,0,0
2024-01-01 07:06:00,Shariati,14,8,Line1,0.8,False,0,0
2024-01-01 07:12:00,Beheshti,12,19,Line1,0.8,False,0,0
2024-01-01 07:18:00,Dowlat,9,13,Line1,0.8,True,0,0
2024-01-01 07:24:00,Mohamadieh,6,18,Line1,0.8,True,0,0
2024-01-01 07:30:00,Kahrizak,0,23,Line1,0.8,False,0,0
2024-01-01 07:00:00,Sanat,33,0,Line2,0.8,False,0,0
2024-01-01 07:06:00,Valiasr,13,11,Line2,0.8,True,0,0
2024-01-01 07:12:00,Theather,13,23,Line2,0.8,True,0,0
2024-01-01 07:18:00,Mohamadieh,12,16,Line2,0.8,True,0,0
2024-01-01 07:24:00,Heravi,17,8,Line2,0.8,False,0,0
2024-01-01 07:30:00,Basij,0,30,Line2,0.8,False,0,0
2024-01-01 07:00:00,Sattari,45,0,Line3,0.8,False,0,0
2024-01-01 07:06:00,Valiasr,16,16,Line3,0.8,True,0,0
2024-01-01 07:12:00,Jahad,13,9,Line3,0.8,False,0,0
2024-01-01 07:18:00,Beheshti,17,15,Line3,0.8,False,0,0
2024-01-01 07:24:00,Heravi,8,11,Line3,0.8,False,0,0
2024-01-01 07:30:00,Ghaem,0,48,Line3,0.8,False,0,0
2024-01-01 07:00:00,Azadi,43,0,Line4,0.8,False,0,0
2024-01-01 07:06:00,Theather,9,20,Line4,0.8,True,0,0
2024-01-01 07:12:00,ferdowsi,16,12,Line4,0.8,False,0,0
2024-01-01 07:18:00,Dowlat,12,13,Line4,0.8,True,0,0
2024-01-01 07:24:00,Shemiran,12,8,Line4,0.8,False,0,0
2024-01-01 07:30:00,Booali,0,39,Line4,0.8,False,0,0
2024-01-01 07:06:00,Tajrish,53,0,Line1,0.8,True,0,0
2024-01-01 07:12:00,Shariati,9,12,Line1,0.8,False,0,0
2024-01-01 07:18:00,Beheshti,14,22,Line1,0.8,False,0,0
2024-01-01 07:24:00,Dowlat,12,18,Line1,0.8,True,0,0
2024-01-01 07:30:00,Mohamadieh,13,23,Line1,0.8,True,0,0
2024-01-01 07:36:00,Kahrizak,0,26,Line1,0.8,False,0,0
2024-01-01 07:06:00,Sanat,32,0,Line2,0.8,False,0,0
2024-01-01 07:12:00,Valiasr,15,22,Line2,0.8,True,0,0
2024-01-01 07:18:00,Theather,14,25,Line2,0.8,True,0,0
2024-01-01 07:24:00,Mohamadieh,15,14,Line2,0.8,True,0,0
2024-01-01 07:30:00,Heravi,19,6,Line2,0.8,False,0,0
2024-01-01 07:36:00,Basij,0,28,Line2,0.8,False,0,0
2024-01-01 07:06:00,Sattari,42,0,Line3,0.8,False,0,0
2024-01-01 07:12:00,Valiasr,13,14,Line3,0.8,True,0,0
2024-01-01 07:18:00,Jahad,12,12,Line3,0.8,False,0,0
2024-01-01 07:24:00,Beheshti,12,15,Line3,0.8,False,0,0
2024-01-01 07:30:00,Heravi,14,10,Line3,0.8,False,0,0
2024-01-01 07:36:00,Ghaem,0,42,Line3,0.8,False,0,0
2024-01-01 07:06:00,Azadi,36,0,Line4,0.8,False,0,0
2024-01-01 07:12:00,Theather,8,19,Line4,0.8,True,0,0
2024-01-01 07:18:00,ferdowsi,11,10,Line4,0.8,False,0,0
2024-01-01 07:24:00,Dowlat,15,26,Line4,0.8,True,0,0
2024-01-01 07:30:00,Shemiran,12,12,Line4,0.8,False,0,0
2024-01-01 07:36:00,Booali,0,15,Line4,0.8,False,0,0
2024-01-01 07:12:00,Tajrish,49,0,Line1,0.8,True,0,0
2024-01-01 07:18:00,Shariati,21,8,Line1,0.8,False,0,0
2024-01-01 07:24:00,Beheshti,10,18,Line1,0.8,False,0,0
2024-01-01 07:30:00,Dowlat,17,21,Line1,0.8,True,0,0
2024-01-01 07:36:00,Mohamadieh,20,22,Line1,0.8,True,0,0
2024-01-01 07:42:00,Kahrizak,0,48,Line1,0.8,False,0,0
2024-01-01 07:12:00,Sanat,42,0,Line2,0.8,False,0,0
2024-01-01 07:18:00,Valiasr,7,20,Line2,0.8,True,0,0
2024-01-01 07:24:00,Theather,18,14,Line2,0.8,True,0,0
2024-01-01 07:30:00,Mohamadieh,8,19,Line2,0.8,True,0,0
2024-01-01 07:36:00,Heravi,15,15,Line2,0.8,False,0,0
2024-01-01 07:42:00,Basij,0,22,Line2,0.8,False,0,0
2024-01-01 07:12:00,Sattari,29,0,Line3,0.8,False,0,0
2024-01-01 07:18:00,Valiasr,20,17,Line3,0.8,True,0,0
2024-01-01 07:24:00,Jahad,20,9,Line3,0.8,False,0,0
2024-01-01 07:30:00,Beheshti,9,10,Line3,0.8,False,0,0
2024-01-01 07:36:00,Heravi,8,16,Line3,0.8,False,0,0
2024-01-01 07:42:00,Ghaem,0,34,Line3,0.8,False,0,0
2024-01-01 07:12:00,Azadi,38,0,Line4,0.8,False,0,0
2024-01-01 07:18:00,Theather,14,13,Line4,0.8,True,0,0
2024-01-01 07:24:00,ferdowsi,16,10,Line4,0.8,False,0,0
2024-01-01 07:30:00,Dowlat,12,21,Line4,0.8,True,0,0
2024-01-01 07:36:00,Shemiran,12,12,Line4,0.8,False,0,0
2024-01-01 07:42:00,Booali,0,36,Line4,0.8,False,0,0
2024-01-01 07:18:00,Tajrish,35,0,Line1,0.8,True,0,0
2024-01-01 07:24:00,Shariati,13,6,Line1,0.8,False,0,0
2024-01-01 07:30:00,Beheshti,17,15,Line1,0.8,False,0,0
2024-01-01 07:36:00,Dowlat,8,17,Line1,0.8,True,0,0
2024-01-01 07:42:00,Mohamadieh,12,14,Line1,0.8,True,0,0
2024-01-01 07:48:00,Kahrizak,0,33,Line1,0.8,False,0,0
2024-01-01 07:18:00,Sanat,33,0,Line2,0.8,False,0,0
2024-01-01 07:24:00,Valiasr,9,20,Line2,0.8,True,0,0
2024-01-01 07:30:00,Theather,9,17,Line2,0.8,True,0,0
2024-01-01 07:36:00,Mohamadieh,12,14,Line2,0.8,True,0,0
2024-01-01 07:42:00,Heravi,14,12,Line2,0.8,False,0,0
2024-01-01 07:48:00,Basij,0,14,Line2,0.8,False,0,0
2024-01-01 07:18:00,Sattari,38,0,Line3,0.8,False,0,0
2024-01-01 07:24:00,Valiasr,16,20,Line3,0.8,True,0,0
2024-01-01 07:30:00,Jahad,3,17,Line3,0.8,False,0,0
2024-01-01 07:36:00,Beheshti,8,14,Line3,0.8,False,0,0
2024-01-01 07:42:00,Heravi,14,8,Line3,0.8,False,0,0
2024-01-01 07:48:00,Ghaem,0,20,Line3,0.8,False,0,0
2024-01-01 07:18:00,Azadi,29,0,Line4,0.8,False,0,0
2024-01-01 07:24:00,Theather,8,14,Line4,0.8,True,0,0
2024-01-01 07:30:00,ferdowsi,11,11,Line4,0.8,False,0,0
2024-01-01 07:36:00,Dowlat,11,12,Line4,0.8,True,0,0
2024-01-01 07:42:00,Shemiran,20,10,Line4,0.8,False,0,0
2024-01-01 07:48:00,Booali,0,32,Line4,0.8,False,0,0
2024-01-01 07:24:00,Tajrish,26,0,Line1,0.8,True,0,0
2024-01-01 07:30:00,Shariati,14,9,Line1,0.8,False,0,0
2024-01-01 07:36:00,Beheshti,9,14,Line1,0.8,False,0,0
2024-01-01 07:42:00,Dowlat,9,18,Line1,0.8,True,0,0
2024-01-01 07:48:00,Mohamadieh,11,17,Line1,0.8,True,0,0
2024-01-01 07:54:00,Kahrizak,0,11,Line1,0.8,False,0,0
2024-01-01 07:24:00,Sanat,28,0,Line2,0.8,False,0,0
2024-01-01 07:30:00,Valiasr,12,13,Line2,0.8,True,0,0
2024-01-01 07:36:00,Theather,10,14,Line2,0.8,True,0,0
2024-01-01 07:42:00,Mohamadieh,6,19,Line2,0.8,True,0,0
2024-01-01 07:48:00,Heravi,18,10,Line2,0.8,False,0,0
2024-01-01 07:54:00,Basij,0,18,Line2,0.8,False,0,0
2024-01-01 07:24:00,Sattari,39,0,Line3,0.8,False,0,0
2024-01-01 07:30:00,Valiasr,2,22,Line3,0.8,True,0,0
2024-01-01 07:36:00,Jahad,18,7,Line3,0.8,False,0,0
2024-01-01 07:42:00,Beheshti,9,21,Line3,0.8,False,0,0
2024-01-01 07:48:00,Heravi,12,11,Line3,0.8,False,0,0
2024-01-01 07:54:00,Ghaem,0,19,Line3,0.8,False,0,0
2024-01-01 07:24:00,Azadi,28,0,Line4,0.8,False,0,0
2024-01-01 07:30:00,Theather,6,13,Line4,0.8,True,0,0
2024-01-01 07:36:00,ferdowsi,20,11,Line4,0.8,False,0,0
2024-01-01 07:42:00,Dowlat,11,18,Line4,0.8,True,0,0
2024-01-01 07:48:00,Shemiran,7,5,Line4,0.8,False,0,0
2024-01-01 07:54:00,Booali,0,25,Line4,0.8,False,0,0
2024-01-01 07:30:00,Tajrish,31,0,Line1,0.8,True,0,0
2024-01-01 07:36:00,Shariati,11,5,Line1,0.8,False,0,0
2024-01-01 07:42:00,Beheshti,16,11,Line1,0.8,False,0,0
2024-01-01 07:48:00,Dowlat,8,15,Line1,0.8,True,0,0
2024-01-01 07:54:00,Mohamadieh,15,20,Line1,0.8,True,0,0
2024-01-01 08:00:00,Kahrizak,0,30,Line1,1.2,False,0,0
2024-01-01 07:30:00,Sanat,34,0,Line2,0.8,False,0,0
2024-01-01 07:36:00,Valiasr,9,12,Line2,0.8,True,0,0
2024-01-01 07:42:00,Theather,11,28,Line2,0.8,True,0,0
2024-01-01 07:48:00,Mohamadieh,12,14,Line2,0.8,True,0,0
2024-01-01 07:54:00,Heravi,9,12,Line2,0.8,False,0,0
2024-01-01 08:00:00,Basij,0,9,Line2,1.2,False,0,0
2024-01-01 07:30:00,Sattari,30,0,Line3,0.8,False,0,0
2024-01-01 07:36:00,Valiasr,16,14,Line3,0.8,True,0,0
2024-01-01 07:42:00,Jahad,15,11,Line3,0.8,False,0,0
2024-01-01 07:48:00,Beheshti,15,18,Line3,0.8,False,0,0
2024-01-01 07:54:00,Heravi,10,11,Line3,0.8,False,0,0
2024-01-01 08:00:00,Ghaem,0,32,Line3,1.2,False,0,0
2024-01-01 07:30:00,Azadi,34,0,Line4,0.8,False,0,0
